1478195728.659036,0153,8,00,21,10,ff,00,ff,00,00,R
1478195728.659282,0002,8,00,00,00,00,00,01,0a,94,R
1478195728.659526,0545,8,d8,00,00,89,00,00,00,00,R
1478195728.660098,043f,8,10,40,60,ff,7d,ac,09,00,R
1478195728.660347,0370,8,00,20,00,00,00,00,00,00,R
1478195728.660586,0130,8,11,80,00,ff,2e,80,0a,ca,R
1478195728.660828,0131,8,fb,7f,00,00,39,7f,0a,ce,R
1478195728.661059,0140,8,00,00,00,00,14,21,2a,78,R
1478195728.661247,02b0,5,ff,7f,00,05,1c,R
1478195728.661487,0440,8,ff,00,00,00,ff,ac,09,00,R
1478195728.664463,02c0,8,15,00,00,00,00,00,00,00,R
1478195728.666706,0350,8,05,20,54,68,78,00,00,61,R
1478195728.667321,0316,8,05,21,4c,0a,21,1e,00,6f,R
1478195728.667562,018f,8,fe,57,00,00,00,41,00,00,R
1478195728.667792,0260,8,19,21,21,30,08,8f,67,0d,R
1478195728.668026,02a0,8,04,00,99,1d,97,02,bd,00,R
1478195728.668275,0002,8,00,00,00,00,00,01,0b,89,R
1478195728.668512,0153,8,00,21,10,ff,00,ff,00,00,R
1478195728.668748,0329,8,40,b9,7f,14,11,20,00,14,R
1478195728.668987,0545,8,d8,59,00,8c,00,00,00,00,R
1478195728.669353,0130,8,11,80,00,ff,23,80,0b,52,R
1478195728.669591,0131,8,00,80,00,00,40,7f,0b,8d,R
1478195728.669835,0140,8,00,00,00,00,16,00,2b,5f,R
1478195728.670077,043f,8,10,40,60,ff,7d,ad,09,00,R
1478195728.670328,0370,8,00,20,00,00,00,00,00,00,R
1478195728.670569,0440,8,ff,00,00,00,ff,ad,09,00,R
1478195728.670835,02b0,5,ff,7f,00,05,0d,R
1478195728.672059,04f0,8,00,00,00,80,00,67,d1,13,R
1478195728.674463,02c0,8,15,00,00,00,00,00,00,00,R
1478195728.676652,0350,8,05,20,64,68,78,00,00,51,R
1478195728.677161,0316,8,05,21,4c,0a,21,1e,00,6f,R
1478195728.677403,018f,8,fe,57,00,00,00,41,00,00,R
1478195728.677634,0260,8,19,21,21,30,08,8f,69,1c,R
1478195728.677870,02a0,8,24,00,99,1d,97,02,bd,00,R
1478195728.678106,0329,8,40,b9,7f,14,11,20,00,14,R
1478195728.678360,0430,8,00,00,00,00,00,00,00,00,R
1478195728.678592,04b1,8,29,27,27,23,00,00,00,9a,R
1478195728.678841,01f1,8,08,00,00,00,00,00,00,00,R
1478195728.679079,0153,8,00,21,10,ff,00,ff,00,00,R
1478195728.679327,0002,8,00,00,00,00,00,02,0c,0e,R
1478195728.679570,0545,8,d8,00,00,8c,00,00,00,00,R
1478195728.680095,043f,8,10,40,60,ff,7d,ae,09,00,R
1478195728.680345,0370,8,00,20,00,00,00,00,00,00,R
1478195728.680583,0130,8,11,80,00,ff,1b,80,0c,25,R
1478195728.680829,0131,8,00,80,00,00,4c,7f,0c,d4,R
1478195728.681069,0140,8,00,00,00,00,02,20,2c,67,R
1478195728.681257,02b0,5,ff,7f,00,05,3e,R
1478195728.681497,0440,8,ff,00,00,00,ff,ae,09,00,R
1478195728.684263,02c0,8,15,00,00,00,00,00,00,00,R
1478195728.686693,0350,8,05,20,74,68,78,00,00,41,R
1478195728.687188,0316,8,05,21,4c,0a,21,1e,00,6f,R
1478195728.687428,018f,8,fe,57,00,00,00,41,00,00,R
1478195728.687659,0260,8,19,21,21,30,08,8f,69,2d,R
1478195728.687893,02a0,8,44,00,99,1d,97,02,bd,00,R
1478195728.688129,0329,8,40,b9,7f,14,11,20,00,14,R
1478195728.688376,0002,8,00,00,00,00,00,02,0d,13,R
1478195728.688614,0153,8,00,21,10,ff,00,ff,00,00,R
1478195728.688853,0545,8,d8,00,00,8a,00,00,00,00,R
1478195728.689356,0130,8,0f,80,00,ff,1a,80,0d,0f,R
1478195728.689591,0131,8,f7,7f,00,00,4f,7f,0d,6b,R
1478195728.689835,0140,8,00,00,00,00,04,00,2d,0a,R
1478195728.690090,043f,8,10,40,60,ff,7d,af,09,00,R
1478195728.690340,0370,8,00,20,00,00,00,00,00,00,R
1478195728.690584,0440,8,ff,00,00,00,ff,af,09,00,R
1478195728.690862,02b0,5,ff,7f,00,05,2f,R
1478195728.692146,04f0,8,00,00,00,80,00,67,d1,13,R
1478195728.694251,02c0,8,15,00,00,00,00,00,00,00,R
1478195728.694392,05f0,2,00,00,R
1478195728.696638,0350,8,05,20,84,68,78,00,00,b1,R
1478195728.697084,0316,8,05,21,4c,0a,21,1e,00,6f,R
1478195728.697326,018f,8,fe,57,00,00,00,41,00,00,R
1478195728.697556,0260,8,19,21,21,30,08,8f,69,3e,R
1478195728.697792,02a0,8,64,00,99,1d,97,02,bd,00,R
1478195728.698029,0329,8,40,b9,7f,14,11,20,00,14,R
1478195728.698283,0430,8,00,00,00,00,00,00,00,00,R
1478195728.698515,04b1,8,29,27,27,23,00,00,00,9a,R
1478195728.698763,01f1,8,08,00,00,00,00,00,00,00,R
1478195728.699001,0153,8,00,21,10,ff,00,ff,00,00,R
1478195728.699246,0002,8,00,00,00,00,00,03,0e,78,R
1478195728.699486,0545,8,d8,00,00,8a,00,00,00,00,R
1478195728.700092,043f,8,10,40,60,ff,7d,ae,09,00,R
1478195728.700341,0370,8,00,20,00,00,00,00,00,00,R
1478195728.700580,0130,8,0a,80,00,ff,1d,80,0e,96,R
1478195728.700838,0131,8,ee,7f,00,00,4d,7f,0e,79,R
1478195728.701053,0140,8,00,00,00,00,02,13,2e,48,R
1478195728.701239,02b0,5,ff,7f,00,05,d0,R
1478195728.701479,0440,8,ff,00,00,00,ff,ae,09,00,R
1478195728.704246,02c0,8,15,00,00,00,00,00,00,00,R
1478195728.706627,0350,8,05,20,94,68,78,00,00,a1,R
1478195728.707048,0316,8,05,21,4c,0a,21,1e,00,6f,R
1478195728.707291,018f,8,fe,57,00,00,00,41,00,00,R
1478195728.707519,0260,8,19,21,21,30,08,8f,69,0b,R
1478195728.707753,02a0,8,04,00,99,1d,97,02,bd,00,R
1478195728.707989,0329,8,40,b9,7f,14,11,20,00,14,R
1478195728.708234,0002,8,00,00,00,00,00,03,0f,65,R
1478195728.708472,0153,8,00,21,10,ff,00,ff,00,00,R
1478195728.708714,0545,8,d8,00,00,8b,00,00,00,00,R
1478195728.709358,0130,8,07,80,00,ff,19,80,0f,6b,R
1478195728.709591,0131,8,f2,7f,00,00,4d,7f,0f,66,R
1478195728.709838,0140,8,00,00,00,00,04,03,2f,e4,R
1478195728.710087,043f,8,10,40,60,ff,7d,ae,09,00,R
1478195728.710336,0370,8,00,20,00,00,00,00,00,00,R
1478195728.710575,0440,8,ff,00,00,00,ff,ae,09,00,R
1478195728.710879,02b0,5,ff,7f,00,05,c1,R
1478195728.712032,04f0,8,00,00,00,80,00,67,d1,13,R
1478195728.713977,00a0,8,5b,82,4c,0a,00,1f,02,00,R
1478195728.714217,00a1,8,81,89,00,00,23,00,00,00,R
1478195728.714467,02c0,8,15,00,00,00,00,00,00,00,R
1478195728.716673,0350,8,05,20,a4,68,78,00,00,91,R
1478195728.717149,0316,8,05,21,58,0a,21,1e,00,6f,R
1478195728.717391,018f,8,fe,57,00,00,00,41,00,00,R
1478195728.717623,0260,8,19,21,21,30,08,8f,66,1f,R
1478195728.717859,02a0,8,24,00,99,1d,97,02,bd,00,R
1478195728.718092,0329,8,86,b9,7f,14,11,20,00,14,R
1478195728.718345,0430,8,00,00,00,00,00,00,00,00,R
1478195728.718577,04b1,8,29,27,27,23,00,00,00,9a,R
1478195728.718825,01f1,8,08,00,00,00,00,00,00,00,R
1478195728.719064,0153,8,00,21,10,ff,00,ff,00,00,R
1478195728.719309,0002,8,00,00,00,00,00,03,00,de,R
1478195728.719548,0545,8,d8,59,00,8c,00,00,00,00,R
1478195728.720101,043f,8,10,40,60,ff,7d,af,09,00,R
1478195728.720351,0370,8,00,20,00,00,00,00,00,00,R
1478195728.720593,0130,8,06,80,00,ff,06,80,00,13,R
1478195728.720834,0131,8,00,80,00,00,5a,7f,00,55,R
1478195728.721073,0140,8,00,00,00,00,06,33,20,9d,R
1478195728.721259,02b0,5,ff,7f,00,05,f2,R
1478195728.721497,0440,8,ff,00,00,00,ff,af,09,00,R
1478195728.721745,0690,8,00,00,01,00,a0,02,00,00,R
1478195728.724235,02c0,8,15,00,00,00,00,00,00,00,R
1478195728.726621,0350,8,05,20,b4,68,78,00,00,81,R
1478195728.727236,0316,8,05,20,58,0a,20,1e,00,6f,R
1478195728.727477,018f,8,fe,57,00,00,00,41,00,00,R
1478195728.727707,0260,8,19,20,21,30,08,8f,65,22,R
1478195728.727941,02a0,8,44,00,99,1d,97,02,bd,00,R
1478195728.728187,0002,8,00,00,00,00,00,03,01,c3,R
1478195728.728425,0153,8,00,21,10,ff,00,ff,00,00,R
1478195728.728657,0329,8,86,b9,7f,14,11,20,00,14,R
1478195728.728897,0545,8,d8,00,00,8a,00,00,00,00,R
1478195728.729353,0130,8,05,80,00,ff,fa,7f,01,2a,R
1478195728.729594,0131,8,fb,7f,00,00,62,7f,01,f9,R
1478195728.729835,0140,8,00,00,00,00,08,22,21,71,R
1478195728.730082,043f,8,10,40,60,ff,7d,b1,09,00,R
1478195728.730332,0370,8,00,20,00,00,00,00,00,00,R
1478195728.730570,0440,8,ff,00,00,00,ff,b1,09,00,R
1478195728.730890,02b0,5,ff,7f,00,05,e3,R
1478195728.731988,04f0,8,00,00,00,80,00,67,d1,13,R
1478195728.734218,02c0,8,15,00,00,00,00,00,00,00,R
1478195728.736612,0350,8,05,20,c4,68,78,00,00,f1,R
1478195728.737059,0316,8,05,20,58,0a,20,1e,00,6f,R
1478195728.737301,018f,8,fe,57,00,00,00,41,00,00,R
1478195728.737533,0260,8,19,20,21,30,08,8f,65,33,R
1478195728.737770,02a0,8,64,00,99,1d,97,02,bd,00,R
1478195728.738002,0329,8,86,b9,7f,14,11,20,00,14,R
1478195728.738256,0430,8,00,00,00,00,00,00,00,00,R
1478195728.738488,04b1,8,29,27,27,23,00,00,00,9a,R
1478195728.738736,01f1,8,08,00,00,00,00,00,00,00,R
1478195728.738974,0153,8,00,21,10,ff,00,ff,00,00,R
1478195728.739223,0002,8,00,00,00,00,00,03,02,e4,R
1478195728.739464,0545,8,d8,00,00,8a,00,00,00,00,R
1478195728.740099,043f,8,10,40,60,ff,7d,b1,09,00,R
1478195728.740348,0370,8,00,20,00,00,00,00,00,00,R
1478195728.740593,0130,8,03,80,00,ff,fc,7f,02,db,R
1478195728.740837,0131,8,fb,7f,00,00,56,7f,02,f0,R
1478195728.741075,0140,8,00,00,00,00,0a,21,22,81,R
1478195728.741261,02b0,5,ff,7f,00,05,94,R
1478195728.741505,0440,8,ff,00,00,00,ff,b1,09,00,R
1478195728.744220,02c0,8,15,00,00,00,00,00,00,00,R
1478195728.744358,05f0,2,00,00,R
1478195728.746609,0350,8,05,20,d4,68,78,00,00,e1,R
1478195728.747113,0316,8,05,20,58,0a,20,1e,00,6f,R
1478195728.747356,018f,8,fe,57,00,00,00,41,00,00,R
1478195728.747587,0260,8,19,20,21,30,08,8f,65,00,R
1478195728.747821,02a0,8,04,00,99,1d,97,02,bd,00,R
1478195728.748053,0329,8,86,b9,7f,14,11,20,00,14,R
1478195728.748301,0002,8,00,00,00,00,00,03,03,f9,R
1478195728.748540,0153,8,00,21,10,ff,00,ff,00,00,R
1478195728.748780,0545,8,d8,00,00,8a,00,00,00,00,R
1478195728.749359,0130,8,06,80,00,ff,04,80,03,37,R
1478195728.749599,0131,8,05,80,00,00,3e,7f,03,10,R
1478195728.749842,0140,8,00,00,00,00,0c,23,23,01,R
1478195728.750088,043f,8,10,40,60,ff,7d,af,09,00,R
1478195728.750338,0370,8,00,20,00,00,00,00,00,00,R
1478195728.750576,0440,8,ff,00,00,00,ff,af,09,00,R
1478195728.750908,02b0,5,ff,7f,00,05,85,R
1478195728.752048,04f0,8,00,00,00,80,00,67,d1,13,R
1478195728.754208,02c0,8,15,00,00,00,00,00,00,00,R
1478195728.756604,0350,8,05,20,e4,68,78,00,00,d1,R
1478195728.757133,0316,8,05,20,54,0a,20,1e,00,6f,R
1478195728.757376,018f,8,fe,57,00,00,00,41,00,00,R
1478195728.757608,0260,8,19,20,21,30,08,8f,65,11,R
1478195728.757842,02a0,8,24,00,99,1d,97,02,bd,00,R
1478195728.758074,0329,8,86,b9,7f,14,11,20,00,14,R
1478195728.758330,0430,8,00,00,00,00,00,00,00,00,R
1478195728.758561,04b1,8,29,27,27,23,00,00,00,9a,R
1478195728.758809,01f1,8,08,00,00,00,00,00,00,00,R
1478195728.759048,0153,8,00,21,10,ff,00,ff,00,00,R
1478195728.759294,0002,8,00,00,00,00,00,03,04,aa,R
1478195728.759532,0545,8,d8,59,00,8b,00,00,00,00,R
1478195728.760095,043f,8,10,40,60,ff,7d,af,09,00,R
1478195728.760345,0370,8,00,20,00,00,00,00,00,00,R
1478195728.760586,0130,8,0b,80,00,ff,fe,7f,04,44,R
1478195728.760833,0131,8,17,80,00,00,26,7f,04,54,R
1478195728.761065,0140,8,00,00,00,00,0e,22,24,1d,R
1478195728.761249,02b0,5,ff,7f,00,05,b6,R
1478195728.761488,0440,8,ff,00,00,00,ff,af,09,00,R
1478195728.764192,02c0,8,15,00,00,00,00,00,00,00,R
1478195728.766605,0350,8,05,20,f4,68,78,00,00,c1,R
1478195728.767183,0316,8,05,20,54,0a,20,1e,00,6f,R
1478195728.767424,018f,8,fe,57,00,00,00,41,00,00,R
1478195728.767654,0260,8,19,20,21,30,08,8f,66,21,R
1478195728.767889,02a0,8,44,00,99,1d,97,02,bd,00,R
1478195728.768121,0329,8,86,b9,7f,14,11,20,00,14,R
1478195728.768367,0002,8,00,00,00,00,00,03,05,b7,R
1478195728.768606,0153,8,00,21,10,ff,00,ff,00,00,R
1478195728.768848,0545,8,d8,00,00,8b,00,00,00,00,R
1478195728.769363,0130,8,10,80,00,ff,f3,7f,05,50,R
1478195728.769605,0131,8,17,80,00,00,22,7f,05,4f,R
1478195728.769847,0140,8,00,00,00,00,10,28,25,d3,R
1478195728.770097,043f,8,10,40,60,ff,7d,b2,09,00,R
1478195728.770348,0370,8,00,20,00,00,00,00,00,00,R
1478195728.770589,0440,8,ff,00,00,00,ff,b2,09,00,R
1478195728.770927,02b0,5,ff,7f,00,05,a7,R
1478195728.771978,04f0,8,00,00,00,80,00,67,d1,13,R
1478195728.774190,02c0,8,15,00,00,00,00,00,00,00,R
1478195728.776599,0350,8,05,20,04,68,78,00,00,31,R
1478195728.777021,0316,8,05,20,54,0a,20,1e,00,6f,R
1478195728.777263,018f,8,fe,57,00,00,00,41,00,00,R
1478195728.777495,0260,8,19,20,21,30,08,8f,66,32,R
1478195728.777732,02a0,8,64,00,99,1d,97,02,bd,00,R
1478195728.777964,0329,8,86,b9,7f,14,11,20,00,14,R
1478195728.778218,0430,8,00,00,00,00,00,00,00,00,R
1478195728.778450,04b1,8,29,27,27,23,00,00,00,9a,R
1478195728.778698,01f1,8,08,00,00,00,00,00,00,00,R
1478195728.778936,0153,8,00,21,10,ff,00,ff,00,00,R
1478195728.779182,0002,8,00,00,00,00,00,03,06,90,R
1478195728.779425,0545,8,d8,00,00,8b,00,00,00,00,R
1478195728.780135,043f,8,10,40,60,ff,7d,b5,09,00,R
1478195728.780374,0130,8,13,80,00,ff,f1,7f,06,93,R
1478195728.780616,0131,8,0e,80,00,00,24,7f,06,5b,R
1478195728.780861,0140,8,00,00,00,00,12,33,26,cd,R
1478195728.781041,02b0,5,ff,7f,00,05,58,R
1478195728.781290,0370,8,00,20,00,00,00,00,00,00,R
1478195728.781531,0440,8,ff,00,00,00,ff,b5,09,00,R
1478195728.784173,02c0,8,15,00,00,00,00,00,00,00,R
1478195728.786590,0350,8,05,20,14,68,78,00,00,21,R
1478195728.786998,0316,8,05,20,54,0a,20,1e,00,6f,R
1478195728.787240,018f,8,fe,57,00,00,00,41,00,00,R
1478195728.787475,0260,8,19,20,21,30,08,8f,66,0f,R
1478195728.787709,02a0,8,04,00,99,1d,97,02,bd,00,R
1478195728.787941,0329,8,86,b9,7f,14,11,20,00,14,R
1478195728.788189,0002,8,00,00,00,00,00,03,07,8d,R
1478195728.788427,0153,8,00,21,10,ff,00,ff,00,00,R
1478195728.788667,0545,8,d8,00,00,8a,00,00,00,00,R
1478195728.789352,0130,8,15,80,00,ff,f8,7f,07,de,R
1478195728.789592,0131,8,05,80,00,00,2c,7f,07,7f,R
1478195728.789836,0140,8,00,00,00,00,14,20,27,b5,R
1478195728.790123,043f,8,10,40,60,ff,7d,b6,09,00,R
1478195728.790373,0370,8,00,20,00,00,00,00,00,00,R
1478195728.790613,0440,8,ff,00,00,00,ff,b6,09,00,R
1478195728.790938,02b0,5,ff,7f,00,05,49,R
1478195728.792124,04f0,8,00,00,00,80,00,67,d1,13,R
1478195728.794173,02c0,8,15,00,00,00,00,00,00,00,R
1478195728.794320,05f0,2,00,00,R
1478195728.796589,0350,8,05,20,24,68,78,00,00,11,R
1478195728.797069,0316,8,05,20,54,0a,20,1e,00,6f,R
1478195728.797305,018f,8,fe,57,00,00,00,41,00,00,R
1478195728.797537,0260,8,19,20,21,30,08,8f,66,10,R
1478195728.797773,02a0,8,24,00,99,1d,97,02,bd,00,R
1478195728.798005,0329,8,dc,b9,7f,14,11,20,00,14,R
1478195728.798259,0430,8,00,00,00,00,00,00,00,00,R
1478195728.798491,04b1,8,29,27,27,23,00,00,00,9a,R
1478195728.798740,01f1,8,08,00,00,00,00,00,00,00,R
1478195728.798979,0153,8,00,21,10,ff,00,ff,00,00,R
1478195728.799225,0002,8,00,00,00,00,00,03,08,36,R
1478195728.799465,0545,8,d8,00,00,8a,00,00,00,00,R
1478195728.800134,043f,8,10,40,60,ff,7d,b7,09,00,R
1478195728.800373,0130,8,13,80,00,ff,fb,7f,08,3a,R
1478195728.800617,0131,8,fb,7f,00,00,40,7f,08,3f,R
1478195728.800863,0140,8,00,00,00,00,16,20,28,0d,R
1478195728.801044,02b0,5,ff,7f,00,05,7a,R
1478195728.801293,0370,8,00,20,00,00,00,00,00,00,R
1478195728.801534,0440,8,ff,00,00,00,ff,b7,09,00,R
1478195728.804146,02c0,8,15,00,00,00,00,00,00,00,R
1478195728.806640,0350,8,05,20,34,68,78,00,00,01,R
1478195728.807153,0316,8,05,20,54,0a,20,1e,00,6f,R
1478195728.807395,018f,8,fe,57,00,00,00,41,00,00,R
1478195728.807623,0260,8,19,20,21,30,08,8f,66,21,R
1478195728.807857,02a0,8,44,00,99,1d,97,02,bd,00,R
1478195728.808088,0329,8,dc,b9,7f,14,11,20,00,14,R
1478195728.808335,0002,8,00,00,00,00,00,03,09,2b,R
1478195728.808572,0153,8,00,21,10,ff,00,ff,00,00,R
1478195728.808811,0545,8,d8,59,00,8c,00,00,00,00,R
1478195728.809354,0130,8,12,80,00,ff,f7,7f,09,70,R
1478195728.809589,0131,8,fb,7f,00,00,52,7f,09,39,R
1478195728.809833,0140,8,00,00,00,00,18,24,29,34,R
1478195728.810128,043f,8,10,40,60,ff,7d,b5,09,00,R
1478195728.810378,0370,8,00,20,00,00,00,00,00,00,R
1478195728.810619,0440,8,ff,00,00,00,ff,b5,09,00,R
1478195728.810959,02b0,5,ff,7f,00,05,6b,R
1478195728.811998,04f0,8,00,00,00,80,00,67,d1,13,R
1478195728.813756,00a0,8,5a,82,54,0a,00,1f,02,00,R
1478195728.813995,00a1,8,80,89,00,00,23,00,00,00,R
1478195728.814246,02c0,8,15,00,00,00,00,00,00,00,R
1478195728.816637,0350,8,05,20,44,68,78,00,00,71,R
1478195728.816939,0316,8,05,20,54,0a,20,1e,00,6f,R
1478195728.817181,018f,8,fe,57,00,00,00,41,00,00,R
1478195728.817413,0260,8,19,20,21,30,08,8f,66,32,R
1478195728.817649,02a0,8,64,00,99,1d,97,02,bd,00,R
1478195728.817882,0329,8,dc,b9,7f,14,11,20,00,14,R
1478195728.818124,0545,8,d8,00,00,8b,00,00,00,00,R
1478195728.818379,0430,8,00,00,00,00,00,00,00,00,R
1478195728.818611,04b1,8,29,27,27,23,00,00,00,9a,R
1478195728.818859,01f1,8,08,00,00,00,00,00,00,00,R
1478195728.819097,0153,8,00,21,10,ff,00,ff,00,00,R
1478195728.819344,0002,8,00,00,00,00,00,03,0a,0c,R
1478195728.820144,043f,8,10,40,60,ff,7d,b6,09,00,R
1478195728.820382,0130,8,10,80,00,ff,f2,7f,0a,64,R
1478195728.820617,0131,8,fb,7f,00,00,59,7f,0a,9e,R
1478195728.820862,0140,8,00,00,00,00,1a,00,2a,48,R
1478195728.821044,02b0,5,ff,7f,00,05,1c,R
1478195728.821294,0370,8,00,20,00,00,00,00,00,00,R
1478195728.821534,0440,8,ff,00,00,00,ff,b6,09,00,R
1478195728.821782,0690,8,00,00,01,00,a0,02,00,00,R
1478195728.824333,02c0,8,15,00,00,00,00,00,00,00,R
1478195728.826583,0350,8,05,20,54,68,78,00,00,61,R
1478195728.826974,0316,8,05,20,54,0a,20,1e,00,6f,R
1478195728.827215,018f,8,fe,57,00,00,00,41,00,00,R
1478195728.827449,0260,8,19,20,21,30,08,8f,66,0f,R
1478195728.827684,02a0,8,04,00,99,1d,97,02,bd,00,R
1478195728.827915,0329,8,dc,b9,7f,14,11,20,00,14,R
1478195728.828166,0002,8,00,00,00,00,00,04,0b,e8,R
1478195728.828403,0153,8,00,21,10,ff,00,ff,00,00,R
1478195728.828648,0545,8,d8,00,00,89,00,00,00,00,R
1478195728.829362,0130,8,10,80,00,ff,fa,7f,0b,75,R
1478195728.829596,0131,8,00,80,00,00,4d,7f,0b,08,R
1478195728.829839,0140,8,00,00,00,00,02,20,2b,34,R
1478195728.830079,043f,8,10,40,60,ff,7d,b8,09,00,R
1478195728.830330,0370,8,00,20,00,00,00,00,00,00,R
1478195728.830571,0440,8,ff,00,00,00,ff,b8,09,00,R
1478195728.830972,02b0,5,ff,7f,00,05,0d,R
1478195728.832039,04f0,8,00,00,00,80,00,67,d1,13,R
1478195728.834316,02c0,8,15,00,00,00,00,00,00,00,R
1478195728.836578,0350,8,05,20,64,68,78,00,00,51,R
1478195728.837068,0316,8,05,20,54,0a,20,1e,00,6f,R
1478195728.837310,018f,8,fe,57,00,00,00,41,00,00,R
1478195728.837542,0260,8,19,20,21,30,08,8f,66,10,R
1478195728.837777,02a0,8,24,00,99,1d,97,02,bd,00,R
1478195728.838010,0329,8,dc,b9,7f,14,11,20,00,14,R
1478195728.838264,0430,8,00,00,00,00,00,00,00,00,R
1478195728.838496,04b1,8,29,27,27,23,00,00,00,9a,R
1478195728.838745,01f1,8,08,00,00,00,00,00,00,00,R
1478195728.838984,0153,8,00,21,10,ff,00,ff,00,00,R
1478195728.839230,0002,8,00,00,00,00,00,04,0c,bb,R
1478195728.839469,0545,8,d8,00,00,8a,00,00,00,00,R
1478195728.840087,043f,8,10,40,60,ff,7d,b7,09,00,R
1478195728.840337,0370,8,00,20,00,00,00,00,00,00,R
1478195728.840577,0130,8,13,80,00,ff,05,80,0c,8e,R
1478195728.840843,0131,8,0e,80,00,00,33,7f,0c,1b,R
1478195728.841063,0140,8,00,00,00,00,04,20,2c,62,R
1478195728.841249,02b0,5,ff,7f,00,05,3e,R
1478195728.841489,0440,8,ff,00,00,00,ff,b7,09,00,R
1478195728.844311,02c0,8,15,00,00,00,00,00,00,00,R
1478195728.844453,05f0,2,00,00,R
1478195728.846575,0350,8,05,20,74,68,78,00,00,41,R
1478195728.847113,0316,8,05,20,48,0a,20,1e,00,6f,R
1478195728.847353,018f,8,fe,57,00,00,00,41,00,00,R
1478195728.847588,0260,8,19,20,21,30,08,8f,66,21,R
1478195728.847817,02a0,8,44,00,99,1d,97,02,bd,00,R
1478195728.848049,0329,8,dc,b9,7f,14,11,20,00,14,R
1478195728.848295,0002,8,00,00,00,00,00,04,0d,a6,R
1478195728.848533,0153,8,00,21,10,ff,00,ff,00,00,R
1478195728.848772,0545,8,d8,59,00,8b,00,00,00,00,R
1478195728.849352,0130,8,19,80,00,ff,05,80,0d,fb,R
1478195728.849588,0131,8,17,80,00,00,25,7f,0d,2d,R
1478195728.849834,0140,8,00,00,00,00,06,20,2d,7c,R
1478195728.850076,043f,8,10,40,60,ff,7d,b3,09,00,R
1478195728.850327,0370,8,00,20,00,00,00,00,00,00,R
1478195728.850565,0440,8,ff,00,00,00,ff,b3,09,00,R
1478195728.850988,02b0,5,ff,7f,00,05,2f,R
1478195728.852371,04f0,8,00,00,00,80,00,67,d1,13,R
1478195728.854294,02c0,8,15,00,00,00,00,00,00,00,R
1478195728.856620,0350,8,05,20,84,68,78,00,00,b1,R
1478195728.856885,0316,8,05,21,48,0a,21,1e,00,6f,R
1478195728.857127,018f,8,fe,57,00,00,00,41,00,00,R
1478195728.857360,0260,8,19,21,21,30,08,8f,67,30,R
1478195728.857596,02a0,8,64,00,99,1d,97,02,bd,00,R
1478195728.857828,0329,8,dc,b9,7f,14,11,20,00,14,R
1478195728.858070,0545,8,d8,00,00,8b,00,00,00,00,R
1478195728.858327,0430,8,00,00,00,00,00,00,00,00,R
1478195728.858557,04b1,8,29,27,27,23,00,00,00,9a,R
1478195728.858804,01f1,8,08,00,00,00,00,00,00,00,R
1478195728.859043,0153,8,00,21,10,ff,00,ff,00,00,R
1478195728.859291,0002,8,00,00,00,00,00,04,0e,81,R
1478195728.860092,043f,8,10,40,60,ff,7d,b1,09,00,R
1478195728.860342,0370,8,00,20,00,00,00,00,00,00,R
1478195728.860581,0130,8,1b,80,00,ff,05,80,0e,66,R
1478195728.860842,0131,8,09,80,00,00,1e,7f,0e,1a,R
1478195728.861061,0140,8,00,00,00,00,08,20,2e,52,R
1478195728.861247,02b0,5,ff,7f,00,05,d0,R
1478195728.861485,0440,8,ff,00,00,00,ff,b1,09,00,R
1478195728.864293,02c0,8,15,00,00,00,00,00,00,00,R
1478195728.866623,0350,8,05,20,94,68,78,00,00,a1,R
1478195728.866909,0316,8,05,21,48,0a,21,1e,00,6f,R
1478195728.867151,018f,8,fe,57,00,00,00,41,00,00,R
1478195728.867382,0260,8,19,21,21,30,08,8f,67,0d,R
1478195728.867615,02a0,8,04,00,99,1d,97,02,bd,00,R
1478195728.867848,0329,8,dc,b9,7f,14,11,20,00,14,R
1478195728.868088,0545,8,d8,00,00,8a,00,00,00,00,R
1478195728.868338,0002,8,00,00,00,00,00,04,0f,9c,R
1478195728.868575,0153,8,00,21,10,ff,00,ff,00,00,R
1478195728.869355,0130,8,18,80,00,ff,0c,80,0f,1f,R
1478195728.869586,0131,8,f2,7f,00,00,25,7f,0f,3a,R
1478195728.869831,0140,8,00,00,00,00,0a,00,2f,39,R
1478195728.870079,043f,8,10,40,60,ff,7d,b3,09,00,R
1478195728.870329,0370,8,00,20,00,00,00,00,00,00,R
1478195728.870568,0440,8,ff,00,00,00,ff,b3,09,00,R
1478195728.870999,02b0,5,ff,7f,00,05,c1,R
1478195728.872055,04f0,8,00,00,00,80,00,67,d1,13,R
1478195728.874102,02c0,8,15,00,00,00,00,00,00,00,R
1478195728.876558,0350,8,05,20,a4,68,78,00,00,91,R
1478195728.876945,0316,8,05,21,48,0a,21,1e,00,6f,R
1478195728.877187,018f,8,fe,57,00,00,00,41,00,00,R
1478195728.877415,0260,8,19,21,21,30,08,8f,67,1e,R
1478195728.877652,02a0,8,24,00,99,1d,97,02,bd,00,R
1478195728.877886,0329,8,0c,b9,7f,14,11,20,00,14,R
1478195728.878130,0545,8,d8,00,00,89,00,00,00,00,R
1478195728.878384,0430,8,00,00,00,00,00,00,00,00,R
1478195728.878616,04b1,8,29,27,27,23,00,00,00,9a,R
1478195728.878865,01f1,8,08,00,00,00,00,00,00,00,R
